pulseWaveform1,pulseRate1,time1,pulseWaveform2,pulseRate2,time2
168,81,12.995654,156,77,12.925819
173,81,13.012404,164,77,12.942636
179,81,13.029216,173,77,12.959158
184,81,13.045688,184,77,12.975821
188,81,13.062416,195,77,12.992807
190,81,13.079217,205,77,13.009143
191,81,13.095665,211,77,13.025837
190,81,13.11239,214,77,13.042883
189,81,13.129392,213,77,13.059147
188,81,13.145711,210,77,13.075774
186,80,13.162403,206,77,13.093122
183,80,13.179302,199,77,13.109158
181,80,13.195713,192,77,13.126057
179,80,13.212413,185,77,13.142827
177,80,13.229223,179,77,13.159185
176,80,13.245659,173,77,13.175791
175,80,13.262401,168,77,13.192676
174,80,13.279382,166,77,13.209165
173,80,13.295665,165,77,13.22581
173,80,13.312409,164,77,13.242966
172,80,13.329272,165,77,13.259141
171,80,13.345664,166,77,13.275826
170,80,13.36233,167,77,13.292934
169,80,13.379395,168,77,13.309151
168,80,13.395679,168,77,13.325824
167,80,13.412334,168,77,13.342773
166,80,13.429243,168,77,13.359185
164,80,13.445664,167,77,13.375831
163,80,13.462319,165,77,13.392738
162,80,13.479351,163,77,13.40918
161,80,13.495701,162,77,13.425799
160,80,13.512322,160,77,13.442663
159,80,13.529239,158,77,13.459178
159,80,13.545695,157,77,13.475841
158,80,13.562313,156,77,13.493068
158,80,13.579346,155,77,13.509139
158,80,13.595651,154,77,13.525798
157,80,13.612336,154,77,13.542787
157,80,13.629359,153,77,13.559146
156,80,13.645666,153,77,13.575825
156,80,13.662314,153,77,13.592872
155,80,13.679274,152,77,13.609159
155,80,13.695662,151,77,13.625755
154,80,13.712337,151,77,13.642923
154,80,13.729291,151,77,13.659175
155,80,13.745648,151,77,13.67578
157,80,13.762339,152,77,13.693126
160,80,13.779361,154,77,13.709118
165,80,13.795685,160,77,13.725823
169,80,13.812324,168,77,13.742849
175,80,13.830101,176,77,13.759137
179,80,13.845673,187,77,13.775789
182,80,13.862324,197,77,13.792797
184,80,13.879188,205,77,13.809211
184,80,13.895677,209,77,13.825912
183,80,13.912343,211,77,13.843047
181,80,13.929154,210,77,13.859181
179,80,13.945676,206,77,13.875819
177,80,13.962314,201,77,13.893092
175,80,13.9792,194,77,13.909169
173,80,13.995671,187,77,13.925827
171,80,14.0123,180,77,13.943113
170,80,14.02922,174,77,13.959154
170,80,14.045679,169,77,13.975824
169,80,14.062303,166,77,13.992788
169,80,14.079273,165,77,14.009156
169,80,14.095655,164,77,14.025803
168,80,14.112351,164,77,14.042968
168,80,14.129274,165,77,14.059146
167,80,14.145685,166,77,14.075801
166,80,14.16231,167,77,14.09316
165,80,14.179254,167,77,14.109126
164,80,14.195687,168,77,14.126096
162,80,14.21232,168,77,14.142801
161,80,14.229345,168,77,14.159105
160,80,14.245687,167,77,14.175786
158,80,14.262311,166,77,14.19291
157,80,14.279301,164,77,14.209095
157,80,14.295635,163,77,14.225781
156,80,14.312339,161,77,14.242827
155,80,14.329203,160,77,14.259137
155,80,14.345655,159,77,14.275791
154,80,14.362335,158,77,14.292887
154,80,14.379177,157,77,14.309134
154,80,14.3957,156,77,14.325889
153,80,14.412329,156,77,14.342937
153,80,14.429336,155,77,14.359141
153,80,14.445671,154,77,14.375825
152,80,14.462344,154,77,14.393001
152,80,14.479355,153,77,14.409153
151,80,14.495677,153,77,14.425788
151,80,14.512333,152,77,14.442946
151,80,14.529538,152,77,14.459149
153,80,14.545663,153,77,14.475802
156,80,14.562307,155,77,14.492901
161,80,14.579244,160,77,14.509117
166,80,14.59568,167,77,14.525799
171,80,14.61232,175,77,14.542851
176,80,14.629314,186,77,14.559127
180,80,14.645684,196,77,14.575854
182,80,14.662315,204,77,14.59292
183,80,14.679163,209,77,14.609125
182,80,14.695665,211,77,14.625785
181,80,14.712298,210,77,14.642815
180,79,14.729232,206,77,14.659092
178,79,14.745671,201,77,14.675854
176,79,14.762293,194,77,14.693037
174,79,14.779187,187,77,14.709103
172,79,14.795651,181,77,14.72582
171,79,14.812358,174,77,14.742849
170,79,14.829447,168,77,14.759087
169,79,14.845654,165,77,14.775798
168,79,14.862303,162,77,14.793001
168,79,14.879374,161,77,14.809134
168,79,14.895708,161,77,14.825809
168,79,14.912324,162,77,14.84295
167,79,14.929124,163,77,14.85911
166,79,14.945644,164,77,14.875805
165,79,14.962306,165,77,14.892704
164,79,14.979373,165,77,14.909139
162,79,14.995629,164,77,14.925853
161,79,15.012303,163,77,14.943008
160,79,15.029303,162,77,14.959111
159,79,15.045628,160,77,14.975801
159,79,15.062298,158,77,14.992806
158,79,15.079268,156,77,15.009095
157,79,15.095647,155,77,15.025809
157,79,15.112328,153,77,15.042919
156,79,15.129221,152,77,15.059137
156,79,15.145663,150,77,15.075797
156,79,15.162299,150,77,15.092856
155,79,15.179415,149,77,15.109132
155,79,15.195654,148,77,15.125807
155,79,15.212313,148,77,15.142898
155,79,15.22929,148,77,15.159131
155,79,15.245643,147,77,15.175833
155,79,15.262318,147,77,15.192617
155,79,15.279196,146,77,15.209108
154,79,15.295643,145,77,15.225812
154,79,15.312285,145,77,15.24286
155,79,15.329304,144,77,15.259127
157,79,15.345636,145,77,15.27582
161,79,15.362303,148,77,15.292856
166,79,15.379047,154,77,15.309105
171,79,15.395664,162,77,15.325823
176,79,15.412317,171,77,15.342667
181,79,15.429307,182,77,15.359091
184,79,15.445674,193,77,15.375828
185,79,15.462289,201,77,15.392726
185,79,15.479329,206,77,15.409108
185,79,15.49566,207,77,15.425822
184,79,15.512286,206,77,15.443023
182,79,15.529326,202,77,15.459128
180,79,15.545641,197,77,15.475859
178,79,15.562321,191,77,15.492896
176,79,15.57926,184,77,15.509128
174,79,15.595627,177,77,15.525875
172,79,15.612287,171,77,15.542633
171,79,15.62934,166,77,15.559126
170,79,15.645631,161,77,15.575832
170,79,15.662284,159,77,15.592542
170,79,15.679271,157,77,15.609117
169,79,15.695612,157,77,15.625887
169,79,15.71229,158,77,15.642637
168,79,15.729305,158,77,15.659117
168,79,15.745663,160,77,15.675747
168,79,15.7623,161,77,15.692572
167,79,15.779372,161,77,15.709108
166,79,15.795614,162,77,15.725771
165,79,15.812292,161,77,15.742751
164,79,15.829449,160,77,15.759316
163,79,15.845645,159,77,15.775733
162,79,15.862295,157,77,15.792661
162,79,15.879312,155,77,15.809093
161,79,15.895678,153,77,15.825772
160,79,15.912355,152,77,15.843487
159,79,15.929376,150,77,15.859082
159,79,15.945626,149,77,15.875758
158,79,15.962311,147,77,15.892579
158,79,15.979552,146,77,15.909064
158,79,15.995625,145,77,15.925958
157,79,16.012703,145,77,15.942407
157,79,16.028957,144,77,15.959103
156,79,16.045627,144,77,15.975883
156,79,16.062608,144,77,15.992441
155,79,16.078966,143,77,16.009083
155,79,16.095628,143,77,16.025852
154,79,16.11267,142,77,16.042431
154,79,16.128944,142,77,16.059122
155,79,16.145633,142,77,16.076036
158,79,16.162536,144,77,16.092413
162,79,16.17898,148,77,16.1091
168,79,16.195614,155,77,16.12621
173,79,16.214076,164,77,16.142431
178,79,16.228962,174,77,16.159105
183,79,16.245626,185,77,16.175958
185,79,16.262725,196,77,16.192407
186,79,16.278944,203,77,16.209053
186,79,16.295619,207,77,16.22608
185,79,16.312653,208,77,16.242435
183,78,16.33344,205,77,16.259194
181,78,16.345623,201,77,16.276167
179,78,16.362825,195,77,16.292444
177,78,16.378986,188,77,16.309124
175,78,16.395674,181,77,16.325997
173,78,16.412751,175,77,16.342436
172,78,16.429026,168,77,16.359097
171,78,16.445619,164,77,16.376054
170,78,16.462761,160,77,16.392414
169,78,16.478959,158,77,16.409106
169,78,16.495618,157,77,16.426255
168,78,16.512798,157,77,16.442402
168,78,16.528961,158,77,16.459111
168,78,16.545615,159,77,16.476051
167,78,16.562647,161,77,16.492407
166,78,16.578945,161,77,16.509107
165,78,16.595606,161,77,16.526044
164,78,16.612724,161,77,16.542424
163,78,16.628992,160,77,16.559051
162,78,16.645609,159,77,16.575957
160,78,16.662597,157,77,16.592457
159,78,16.67896,156,77,16.609106
158,78,16.695614,155,77,16.626057
158,78,16.712713,153,77,16.642405
157,78,16.728945,151,77,16.65911
157,78,16.74564,150,77,16.675906
156,78,16.762713,149,77,16.692395
156,78,16.778951,148,77,16.709096
155,78,16.79564,147,77,16.725974
155,78,16.812697,147,77,16.74243
155,78,16.828937,146,77,16.759084
154,78,16.845615,145,77,16.775987
154,78,16.862636,145,77,16.792427
153,78,16.878939,144,77,16.809108
153,78,16.895644,144,77,16.826106
152,78,16.91298,144,77,16.842414
152,78,16.928953,143,77,16.859071
152,78,16.945594,143,77,16.87608
154,78,16.962602,144,77,16.892433
157,78,16.978942,147,77,16.909075
162,78,16.995597,153,77,16.926018
167,78,17.012494,161,77,16.942395
171,78,17.028966,170,77,16.959056
176,78,17.045623,182,77,16.976062
180,78,17.062655,192,77,16.992398
182,78,17.078995,200,77,17.009117
182,78,17.095606,205,77,17.026219
181,78,17.112711,206,77,17.042412
179,77,17.128946,204,77,17.059072
187,77,17.145646,200,77,17.076009
182,77,17.16255,195,77,17.092411
178,77,17.17899,188,77,17.109058
174,77,17.195629,180,77,17.126073
170,77,17.212703,173,77,17.142399
168,77,17.228956,168,77,17.159053
165,77,17.245634,162,77,17.175909
163,77,17.262532,159,77,17.192387
162,77,17.278948,157,77,17.209097
161,77,17.295602,156,77,17.225918
160,77,17.312655,156,77,17.24238
159,77,17.328989,158,77,17.259084
158,77,17.345617,160,77,17.275937
157,77,17.362732,161,77,17.292437
155,77,17.37893,162,77,17.309056
153,77,17.395593,162,77,17.326048
151,77,17.412842,162,77,17.342446
149,77,17.428966,162,77,17.359115
146,77,17.445599,161,77,17.375971
144,77,17.462716,160,77,17.392394
142,77,17.47893,159,77,17.409069
140,77,17.495624,158,77,17.42611
138,77,17.512782,156,77,17.442407
136,77,17.52895,155,77,17.459074
135,77,17.545587,154,77,17.476138
134,77,17.562612,152,77,17.492412
133,77,17.578923,152,77,17.509047
132,77,17.595598,151,77,17.526043
132,77,17.612637,151,77,17.54239
131,77,17.628924,150,77,17.559108
130,77,17.645615,150,77,17.57583
129,77,17.662581,149,77,17.592411
128,77,17.678946,149,77,17.609042
128,77,17.695584,148,77,17.625891
128,77,17.712715,148,77,17.642405
129,77,17.728923,148,77,17.659036
132,77,17.745589,149,77,17.676077
138,77,17.76276,154,77,17.692408
147,77,17.778938,161,77,17.709034
157,77,17.795593,169,77,17.726015
167,77,17.812771,180,77,17.742379
175,77,17.828952,190,77,17.759072
183,77,17.84559,199,77,17.775903
188,77,17.862713,205,77,17.792403
190,77,17.878928,208,77,17.809029
189,77,17.895607,208,77,17.826338
187,77,17.913013,204,77,17.842411
184,77,17.928944,200,77,17.859105
180,77,17.945594,193,77,17.87587
175,77,17.962679,187,77,17.892385
172,77,17.978934,180,77,17.90905
168,77,17.995599,173,77,17.926104
167,77,18.012764,168,77,17.942405
165,77,18.028933,164,77,17.959026
163,77,18.045586,161,77,17.975897
162,77,18.062772,160,77,17.992404
161,77,18.078907,160,77,18.00904
160,77,18.095595,162,77,18.025976
159,77,18.112869,164,77,18.042395
158,77,18.128905,165,77,18.059037
156,77,18.145601,167,77,18.0761
155,77,18.163127,168,77,18.092394
153,77,18.178963,168,77,18.109095
151,77,18.195582,168,77,18.126067
149,77,18.213404,167,77,18.14241
147,77,18.228918,166,77,18.159036
145,77,18.245573,164,77,18.176058
144,77,18.262731,162,77,18.192389
142,77,18.27896,161,77,18.209046
141,77,18.295573,160,77,18.225881
140,77,18.312691,159,77,18.242357
139,77,18.328917,157,77,18.259037
139,77,18.34563,156,77,18.275936
138,77,18.362679,156,77,18.292404
138,77,18.378922,155,77,18.309055
137,77,18.395564,154,77,18.326064
137,77,18.412679,153,77,18.342387
137,77,18.42894,152,77,18.359031
137,77,18.445615,151,77,18.375924
138,77,18.462663,151,77,18.392389
141,77,18.478913,151,77,18.409046
145,77,18.495574,153,77,18.425846
152,77,18.512635,158,77,18.442384
161,77,18.528924,166,77,18.459036
171,77,18.545585,174,77,18.476156
181,77,18.562826,185,77,18.492412
191,77,18.578938,194,77,18.509025
197,77,18.595608,203,77,18.525865
201,77,18.613511,207,77,18.542365
202,77,18.628933,209,77,18.559021
200,77,18.645607,207,77,18.57625
197,77,18.66245,203,77,18.592372
193,77,18.678901,198,77,18.609059
189,77,18.695598,191,77,18.625925
184,77,18.712815,185,77,18.642388
181,77,18.728898,178,77,18.659081
177,77,18.745583,172,77,18.675864
175,77,18.762722,167,77,18.692395
172,77,18.778914,163,77,18.709025
171,77,18.7956,160,77,18.726052
169,77,18.812661,159,77,18.742378
168,77,18.828906,159,77,18.759066
167,77,18.845576,160,77,18.775823
165,77,18.862667,162,77,18.792404
163,77,18.878907,163,77,18.809008
161,77,18.895589,164,77,18.825996
159,77,18.913309,165,77,18.842383
156,77,18.928937,165,77,18.859201
154,77,18.945567,164,77,18.876013
152,77,18.962624,163,77,18.892407
150,77,18.978962,162,77,18.909115
149,77,18.995623,160,77,18.925942
147,77,19.012735,158,77,18.942323
146,77,19.028933,156,77,18.959011
145,77,19.045599,155,77,18.975853
144,77,19.062666,153,77,18.992373
143,77,19.078925,152,77,19.009006
143,77,19.09557,151,77,19.026088
142,77,19.112625,150,77,19.042377
142,77,19.128896,149,77,19.059008
142,77,19.145589,148,77,19.075822
142,77,19.162532,148,77,19.092411
141,77,19.178935,147,77,19.10904
141,77,19.195587,147,77,19.125847
143,77,19.212581,147,77,19.142378
147,77,19.228925,149,77,19.159024
154,77,19.245576,152,77,19.175831
163,77,19.262638,159,77,19.19237
173,77,19.278896,167,77,19.209062
185,77,19.295588,176,77,19.225893
195,77,19.312384,187,77,19.242356
203,77,19.328883,196,77,19.259005
207,77,19.345618,203,77,19.275918
208,77,19.362618,207,77,19.292341
207,77,19.37889,207,77,19.309028
204,77,19.395571,205,77,19.325871
200,77,19.412832,200,77,19.342394
196,77,19.428907,194,77,19.359031
192,77,19.445623,188,77,19.376069
188,77,19.462785,181,77,19.392333
184,77,19.478905,174,77,19.408993
181,77,19.495559,168,77,19.4259
179,77,19.512812,164,77,19.442341
177,77,19.528898,160,77,19.458982
176,77,19.545581,158,77,19.475996
175,77,19.562632,157,77,19.492336
174,77,19.578885,158,77,19.508985
172,77,19.595558,159,77,19.525997
170,77,19.612598,161,77,19.542344
168,77,19.6289,162,77,19.558983
167,77,19.645563,163,77,19.575989
164,77,19.662728,163,77,19.592335
162,77,19.678889,163,77,19.609009
159,77,19.695562,163,77,19.626179
156,77,19.712589,161,77,19.642375
154,77,19.728885,160,77,19.658992
152,77,19.745569,158,77,19.675919
150,77,19.762458,157,77,19.692352
148,77,19.778907,156,77,19.708999
147,77,19.795556,154,77,19.726056
146,77,19.812835,153,77,19.742348
145,77,19.828916,151,77,19.759054
144,77,19.845573,151,77,19.775824
143,77,19.862669,149,77,19.792364
142,77,19.878911,148,77,19.809013
141,77,19.895571,148,77,19.825856
140,77,19.912861,147,77,19.842402
140,77,19.92893,147,77,19.859002
140,77,19.945594,147,77,19.875909
142,77,19.962504,147,77,19.892339
147,77,19.978878,149,77,19.908998
155,77,19.995568,154,77,19.926083
166,77,20.012417,160,77,19.942355
176,77,20.028889,168,77,19.959009
187,77,20.045591,177,77,19.976164
197,77,20.062554,187,77,19.992338
203,77,20.078901,195,77,20.009045
205,77,20.095578,200,77,20.026009
205,77,20.112513,203,77,20.042368
203,77,20.128894,202,77,20.05901
200,77,20.145566,199,77,20.076276
197,77,20.162674,194,77,20.092341
194,77,20.178929,188,77,20.10902
190,77,20.195636,182,77,20.126037
187,77,20.212573,175,77,20.142328
184,77,20.228906,169,77,20.159003
182,77,20.245572,164,77,20.175882
180,77,20.262445,160,77,20.192361
179,77,20.278886,157,77,20.208983
178,77,20.295585,155,77,20.225828
177,77,20.312598,155,77,20.24234
176,77,20.328892,156,77,20.258979
174,77,20.345585,157,77,20.275874
173,77,20.362512,158,77,20.292337
171,77,20.378891,160,77,20.308993
168,77,20.395576,160,77,20.326303
167,77,20.412681,161,77,20.342371
164,77,20.428936,161,77,20.359028
161,77,20.445622,160,77,20.375923
159,77,20.462772,159,77,20.39235
156,77,20.478945,157,77,20.409078
154,77,20.495599,156,77,20.425919
152,77,20.512553,154,77,20.442372
151,77,20.528913,153,77,20.458977
149,77,20.54558,152,77,20.475877
148,77,20.562663,150,77,20.492305
147,77,20.578868,150,77,20.508995
146,77,20.5956,149,77,20.525873
144,77,20.612512,148,77,20.542339
143,77,20.628873,147,77,20.558977
142,77,20.645575,146,77,20.575903
141,77,20.662565,146,77,20.592322
141,77,20.678868,145,77,20.608965
142,77,20.695596,145,77,20.625948
146,77,20.712617,146,77,20.642338
154,77,20.728871,150,77,20.658986
163,77,20.745587,156,77,20.676043
172,77,20.762556,163,77,20.692326
182,77,20.778875,172,77,20.708966
190,77,20.795591,181,77,20.726092
195,77,20.812711,189,77,20.742339
197,77,20.828874,194,77,20.758978
197,77,20.845612,196,77,20.776034
195,77,20.862452,195,77,20.792335
191,78,20.878869,192,78,20.809
187,78,20.895577,187,78,20.825945
183,78,20.912603,182,78,20.842327
179,78,20.928912,176,78,20.859021
176,78,20.94562,169,78,20.875991
173,78,20.962442,164,78,20.892327
171,78,20.978879,159,78,20.908977
169,78,20.995597,155,78,20.925789
169,78,21.012469,152,78,20.942327
169,78,21.02891,151,78,20.958977
169,78,21.04561,151,78,20.975924
169,78,21.062583,152,78,20.992329
169,78,21.078886,153,78,21.008967
168,78,21.095607,156,78,21.025793
167,78,21.112548,157,78,21.042342
165,78,21.128862,158,78,21.059011
163,78,21.145608,158,78,21.075934
160,78,21.162827,159,78,21.092325
158,78,21.178925,158,78,21.108984
156,78,21.195606,158,78,21.126219
154,78,21.212631,157,78,21.142349
152,78,21.228885,156,78,21.159148
150,78,21.245592,156,78,21.175911
149,78,21.262561,154,78,21.192595
148,78,21.278872,154,78,21.208961
148,78,21.295592,153,78,21.226084
148,78,21.312467,151,78,21.24232
148,78,21.328883,150,78,21.258969
148,78,21.345608,150,78,21.275924
147,78,21.362542,149,78,21.292305
147,78,21.378858,149,78,21.309
147,78,21.395621,148,78,21.325981
148,78,21.412731,149,78,21.342353
151,78,21.428917,149,78,21.359014
156,78,21.44561,152,78,21.376202
164,78,21.463264,156,78,21.392324
172,78,21.478882,162,78,21.409032
181,78,21.495653,169,78,21.425915
189,78,21.512534,178,78,21.442303
195,78,21.528865,187,78,21.458962
199,78,21.545655,194,78,21.476038
199,78,21.562563,199,78,21.492329
198,78,21.578916,200,78,21.509006
195,79,21.595638,199,78,21.526013
191,79,21.612731,197,78,21.542319
187,79,21.628861,192,79,21.558986
183,79,21.645606,187,79,21.575915
180,79,21.662478,181,79,21.592322
176,79,21.678886,176,79,21.608981
174,79,21.695534,170,79,21.625989
173,79,21.712488,167,79,21.642284
172,79,21.728857,164,79,21.65899
172,79,21.745542,162,79,21.675812
171,79,21.762508,162,79,21.692308
171,79,21.778888,162,79,21.708974
169,79,21.795538,163,79,21.725924
168,79,21.812545,165,79,21.742309
167,79,21.828867,166,79,21.758983
165,79,21.845529,168,79,21.775678
163,79,21.862572,168,79,21.792286
161,79,21.878863,168,79,21.808973
159,79,21.895516,169,79,21.825997
157,79,21.912529,168,79,21.842309
155,79,21.928885,168,79,21.858948
153,79,21.945589,168,79,21.876081
151,79,21.962434,167,79,21.892322
149,79,21.978865,166,79,21.909023
148,79,21.995522,164,79,21.925754
146,79,22.013053,164,79,21.942328
145,79,22.028883,162,79,21.959053
144,79,22.04557,162,79,21.975917
143,79,22.062566,161,79,21.992315
141,79,22.078882,160,79,22.008985
140,79,22.095542,159,79,22.025938
140,79,22.112588,158,79,22.042307
140,79,22.128899,158,79,22.059053
142,79,22.145549,158,79,22.076159
147,79,22.162469,160,79,22.092318
154,79,22.178902,163,79,22.108993
164,79,22.195582,168,79,22.125987
173,79,22.2125,174,79,22.142304
182,79,22.228867,182,79,22.159021
190,79,22.245527,190,79,22.175993
196,79,22.262651,197,79,22.192285
198,79,22.278872,201,79,22.208988
198,79,22.295532,202,79,22.226036
196,79,22.312832,201,79,22.242305
193,80,22.328862,198,80,22.258991
190,80,22.3455,193,80,22.276024
186,80,22.362666,187,80,22.292333
182,80,22.378849,181,80,22.308994
179,80,22.395519,175,80,22.325661
177,80,22.41263,170,80,22.342292
175,80,22.428877,166,80,22.359071
174,80,22.445564,163,80,22.375852
173,80,22.462791,161,80,22.392301
173,80,22.478884,160,80,22.409031
172,80,22.495511,161,80,22.425703
172,80,22.512313,162,80,22.442309
171,80,22.52887,163,80,22.458983
170,80,22.545531,164,80,22.475908
168,80,22.562643,165,80,22.492322
168,80,22.578846,165,80,22.50901
166,80,22.595544,165,80,22.526271
164,80,22.6127,165,80,22.542294
162,80,22.628837,164,80,22.559001
160,80,22.645525,163,80,22.575713
159,80,22.662567,162,80,22.59229
158,80,22.678836,160,80,22.608988
156,80,22.695513,159,80,22.626281
155,80,22.712638,157,80,22.642312
153,80,22.728849,156,80,22.659022
152,80,22.745496,155,80,22.675902
151,80,22.762728,154,80,22.692316
150,80,22.778863,153,80,22.709045
149,80,22.795506,153,80,22.725649
148,80,22.812616,152,80,22.742301
147,80,22.828845,152,80,22.75906
147,80,22.845529,151,80,22.775682
148,80,22.862474,152,80,22.792281
153,80,22.878839,152,80,22.809032
160,80,22.895527,156,80,22.826192
168,80,22.912562,161,80,22.842308
178,80,22.928897,168,80,22.859023
187,80,22.945535,176,80,22.875754
195,80,22.962698,184,80,22.892292
200,80,22.978844,191,80,22.909014
202,80,22.99551,195,80,22.926447
202,80,23.012619,197,80,22.942303
200,80,23.028841,197,80,22.959009
197,81,23.04549,194,81,22.975622
194,81,23.062641,189,81,22.99227
191,81,23.078863,184,81,23.009046
187,81,23.09551,178,81,23.025661
184,81,23.112757,172,81,23.042275
182,81,23.128871,168,81,23.059285
180,81,23.145522,163,81,23.075909
179,81,23.162608,160,81,23.092299
178,81,23.178912,157,81,23.109054
178,81,23.195519,156,81,23.125962
177,81,23.212686,155,81,23.142294
176,81,23.228842,156,81,23.159133
176,81,23.245517,157,81,23.175672
174,81,23.26261,158,81,23.192289
173,81,23.278832,159,81,23.208941
171,81,23.295497,160,81,23.225633
169,81,23.312476,160,81,23.242318
167,81,23.328818,160,81,23.258931
165,81,23.345508,159,81,23.275642
163,81,23.362612,159,81,23.292306
161,81,23.378831,158,81,23.308924
160,81,23.395506,156,81,23.325632
158,81,23.412623,154,81,23.342308
157,81,23.428886,153,81,23.358945
155,81,23.445543,152,81,23.375612
155,81,23.462612,151,81,23.392291
154,81,23.478833,150,81,23.408938
153,81,23.495562,150,81,23.425624
152,81,23.512655,150,81,23.442268
152,81,23.528862,149,81,23.45897
151,81,23.545513,149,81,23.475648
150,81,23.562644,149,81,23.492268
149,81,23.578841,148,81,23.508941
149,81,23.595514,148,81,23.525594
151,81,23.612654,148,81,23.542278
156,81,23.628824,149,81,23.558975
163,81,23.645481,152,81,23.575621
172,81,23.662577,158,81,23.592271
182,81,23.678847,166,81,23.608995
193,81,23.695533,174,81,23.625599
201,81,23.712625,183,81,23.642263
207,81,23.728857,191,81,23.659065
209,81,23.745533,197,81,23.675636
209,81,23.762558,200,81,23.692282
207,81,23.778844,200,81,23.708969
204,81,23.795505,198,81,23.725579
201,81,23.812529,194,81,23.742279
197,81,23.82884,190,81,23.758983
192,81,23.845497,184,81,23.775955
188,81,23.862513,178,81,23.792306
185,81,23.878871,172,81,23.808999
182,81,23.895511,168,81,23.825638
181,81,23.912705,163,81,23.842314
180,81,23.928859,160,81,23.8589
180,81,23.945505,159,81,23.875654
180,81,23.962779,159,81,23.892263
179,81,23.978828,159,81,23.909006
179,81,23.995511,160,81,23.925595
177,81,24.012769,162,81,23.942288
176,81,24.028824,163,81,23.958956
174,81,24.045502,164,81,23.975585
172,81,24.062657,164,81,23.992255
170,81,24.078833,164,81,24.008921
168,81,24.095548,164,81,24.025607
166,81,24.112777,162,81,24.042269
164,81,24.128815,161,81,24.058948
162,81,24.145514,159,81,24.075618
160,81,24.162795,158,81,24.092233
158,81,24.178865,156,81,24.108976
157,81,24.195631,155,81,24.125608
156,81,24.212569,153,81,24.142244
155,81,24.228868,152,81,24.158947
154,81,24.245525,152,81,24.175591
154,81,24.262558,151,81,24.192272
153,81,24.278829,150,81,24.209011
153,81,24.295478,150,81,24.225612
152,81,24.312568,151,81,24.24228
150,81,24.328831,150,81,24.258975
149,81,24.345532,150,81,24.275633
148,81,24.362468,149,81,24.292245
148,81,24.378837,149,81,24.308972
150,81,24.395504,149,81,24.325772
154,81,24.41275,150,81,24.34229
162,81,24.428923,153,81,24.35894
171,81,24.445497,158,81,24.375573
182,81,24.462779,166,81,24.392258
191,81,24.478805,174,81,24.408919
200,81,24.495543,183,81,24.425605
205,81,24.512334,191,81,24.442303
206,81,24.528796,197,81,24.458996
206,81,24.545498,200,81,24.475571
204,81,24.562539,200,81,24.492285
201,81,24.578829,198,81,24.508958
197,81,24.59551,194,81,24.525582
193,81,24.612649,189,81,24.542269
189,81,24.628833,184,81,24.558918
186,81,24.645488,178,81,24.575572
182,81,24.662482,172,81,24.59223
179,81,24.67882,168,81,24.608947
178,81,24.69552,164,81,24.625549
176,81,24.712726,160,81,24.642239
176,81,24.728841,158,81,24.659015
175,81,24.745496,158,81,24.675584
175,81,24.762716,158,81,24.692237
174,81,24.778808,159,81,24.708958
172,81,24.795524,160,81,24.725574
170,81,24.812581,161,81,24.742229
168,81,24.828835,162,81,24.758946
167,81,24.845485,163,81,24.775548
164,81,24.862417,163,81,24.792234
162,81,24.878844,162,81,24.808963
160,81,24.895519,161,81,24.825616
158,81,24.912265,160,81,24.842267
157,81,24.928832,158,81,24.858929
155,81,24.94555,157,81,24.875603
154,81,24.962619,155,81,24.892256
152,81,24.978809,154,81,24.908969
151,81,24.995463,153,81,24.925561
150,81,25.012483,152,81,24.942236
149,81,25.028828,151,81,24.958994
149,81,25.045499,150,81,24.975632
148,81,25.062448,150,81,24.992244
148,81,25.078856,150,81,25.008914
147,81,25.09548,149,81,25.025568
146,81,25.112678,149,81,25.042228
145,81,25.128815,149,81,25.058981
143,81,25.145484,149,81,25.075582
142,81,25.162521,148,81,25.092249
142,81,25.178823,148,81,25.108924
144,81,25.195487,149,81,25.12559
149,81,25.212327,150,81,25.142219
156,81,25.228812,154,81,25.159043
166,81,25.245479,159,81,25.175534
175,81,25.262617,167,81,25.192223
185,81,25.27883,175,81,25.208992
193,81,25.295493,185,81,25.22556
198,81,25.312513,193,81,25.242206
200,81,25.328831,198,81,25.258958
200,81,25.345487,201,81,25.275548
197,81,25.362434,201,81,25.292208
194,81,25.378793,198,81,25.308933
190,81,25.395501,193,81,25.325552
186,81,25.412401,188,81,25.342229
183,81,25.428847,182,81,25.358898
180,81,25.445513,176,81,25.375592
177,81,25.462422,170,81,25.392225
175,81,25.478812,167,81,25.408937
174,81,25.495529,163,81,25.425543
173,81,25.512402,161,81,25.442233
172,81,25.528793,159,81,25.459307
172,81,25.545456,160,81,25.475575
171,81,25.56234,160,81,25.492236
170,81,25.578827,162,81,25.508908
169,81,25.595464,163,81,25.525582
168,81,25.612392,164,81,25.54226
167,81,25.628815,164,81,25.558992
164,81,25.64549,164,81,25.575597
162,81,25.662291,164,81,25.592222
159,81,25.678812,163,81,25.608918
157,81,25.695487,162,81,25.625515
155,81,25.712326,161,81,25.642253
152,81,25.728803,160,81,25.658985
151,81,25.745478,158,81,25.675526
149,81,25.762944,157,81,25.692275
148,81,25.778789,155,81,25.709006
147,81,25.795513,154,81,25.725551
146,81,25.812318,154,81,25.742272
145,81,25.828797,153,81,25.758906
145,81,25.845488,152,81,25.775549
144,81,25.862525,152,81,25.792207
143,81,25.878812,152,81,25.808876
143,81,25.895504,151,81,25.825552
